Y,X,AREA,PERIMETER,GEMSTR_,GEMSTR_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,FIELD_STA,MEAS_ID,MEAS_DATE,GEOL_1,GEOL_2,REFRNCE,STRUCTURE,STRUC_TYPE,DIPD_TREND,DIP_PLUNGE,MRR_RELIAB,N_MEAS,SYM_CODE,DISPLAY,AVANGLE
47.4916797310565,-90.9767903618335,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"137","17",,"1","124","12000","223"
47.4921240845891,-90.9768327889382,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","24",,"1","124","12000","215"
47.4928771951357,-90.9760898357536,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"148","12",,"1","124","12000","212"
47.499262958999,-90.9654898440264,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"90","22",,"1","124","12000","270"
47.4987941320902,-90.9663410760506,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"143","19",,"1","124","12000","217"
47.4960482233519,-90.9684108090446,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","14",,"1","124","200000","235"
47.5370179954636,-90.9015880191056,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","10",,"1","124","200000","220"
47.539864177372,-90.8967886555825,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","39",,"1","124","12000","220"
47.5492249258106,-90.8807920752401,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","33",,"1","124","12000","235"
47.5513486606604,-90.8757172715946,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"152","17",,"1","124","12000","208"
47.5539598821135,-90.8703982005148,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","13",,"1","124","12000","225"
47.5561493759276,-90.8683348160179,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"133","17",,"1","124","12000","227"
47.5655646605761,-90.8476103190185,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"124","9",,"1","124","12000","236"
47.5692785649965,-90.841335194034,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"103","15",,"1","124","200000","257"
47.5699315329172,-90.8405182891786,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"120","5",,"1","124","12000","240"
47.5713648157819,-90.8385499747767,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"105","10",,"1","124","12000","255"
47.5759683526597,-90.8298663046906,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"166","14",,"1","124","12000","194"
47.5764085902594,-90.8295847196116,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"165","16",,"1","124","12000","195"
47.6241492016958,-90.737001143627,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VC,P,"155","14",,"1","124","200000","205"
47.6396851520094,-90.7093275707193,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VC,P,"155","10",,"1","124","200000","205"
47.6466644606542,-90.6724948234397,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VC,P,"160","10",,"1","124","200000","200"
47.6555011959614,-90.649766177323,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VC,P,"150","14",,"1","124","200000","210"
47.691007870017,-90.5509377220804,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VC,P,"175","10",,"1","124","200000","185"
47.4040837358073,-91.1259444467306,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,FZ,P,"70","72",,"0","123","12000","290"
47.4040171113193,-91.1258046602662,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,VC,P,"162","5",,"0","124","12000","198"
47.4044372573104,-91.126579482462,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,VC,P,"130","9",,"0","124","12000","230"
47.4115735449606,-91.1159179528418,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","30",,"1","124","12000","225"
47.4118533578417,-91.118301049357,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"107","19",,"1","124","12000","253"
47.4212056575587,-91.1163200126174,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","14",,"1","124","200000","237"
47.4179230730556,-91.1070255793413,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","16",,"1","124","12000","220"
47.4180819882382,-91.1049284184369,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"131","11",,"1","124","12000","229"
47.4284256577173,-91.0983289576031,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","11",,"1","124","200000","235"
47.4457590980436,-91.0698944075814,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","10",,"1","124","12000","222"
47.4448564215968,-91.0689762897353,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","12",,"1","124","12000","225"
47.4459672993251,-91.0726808489703,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","12",,"1","124","12000","210"
47.4458350466657,-91.0744096717957,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","10",,"1","124","200000","228"
47.4599468105866,-91.0515655867803,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VB,P,"142","12",,"1","122","12000","218"
47.4598179538559,-91.0558517409184,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VB,P,"148","23",,"1","122","200000","212"
47.4566906668422,-91.0391695373827,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","15",,"3","124","12000","225"
47.4572626516472,-91.0372455143427,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"121","15",,"1","124","12000","239"
47.4620543107492,-91.0285931488438,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"87","80",,"1","123","12000","273"
47.4684771629192,-91.0315644742424,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"310","28",,"1","123","12000","50"
47.463804456729,-91.0248406540668,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"130","13",,"1","124","12000","230"
47.4693744838196,-91.0134506620336,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","12",,"1","124","12000","228"
47.4797433993981,-91.0044341537554,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"153","17",,"1","124","200000","207"
47.4828982212706,-91.0119293523307,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"183","12",,"1","124","12000","177"
47.4835171738617,-91.0127388601127,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"145","70",,"1","123","12000","215"
47.4829651799408,-91.0157936775281,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","13",,"1","124","200000","210"
47.4890040536503,-90.9897445038539,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"90","22",,"1","124","12000","270"
47.4887018013353,-90.9817239992762,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"148","15",,"1","124","12000","212"
47.4915128456285,-90.9787602677964,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"335","68",,"1","123","12000","25"
47.4953046456972,-90.9696890881555,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"122","21",,"1","124","12000","238"
47.501655350251,-90.9621315362843,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","17",,"1","124","12000","220"
47.5028253905144,-90.9607771703015,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","16",,"1","124","12000","210"
47.5024861371115,-90.9628042493599,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","29",,"1","124","12000","220"
47.5040857654365,-90.9645045833643,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"155","14",,"1","124","12000","205"
47.5048062162095,-90.9647284739188,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","15",,"1","124","12000","220"
47.5046544996872,-90.9657917004051,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"153","20",,"1","124","12000","207"
47.5054079671631,-90.967877328364,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"148","18",,"2","124","12000","212"
47.5076365975761,-90.9684962207492,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"129","15",,"2","124","200000","231"
47.5046297971997,-90.9567295744284,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","15",,"1","124","12000","225"
47.5061954361898,-90.9546043609027,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"130","15",,"2","124","12000","230"
47.5068476797612,-90.9529173760725,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","19",,"1","124","200000","225"
47.5084741247248,-90.948473297644,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","24",,"1","124","12000","237"
47.5085637970413,-90.9477648423585,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","18",,"1","124","12000","225"
47.5117204515829,-90.9525767428491,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"330","80",,"1","123","12000","30"
47.5124849014587,-90.953352725228,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"152","12",,"1","124","12000","208"
47.5134799213993,-90.9536665340281,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","20",,"1","124","12000","222"
47.5169665323317,-90.9559483098906,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","25",,"1","124","12000","228"
47.5175820227379,-90.9560251214396,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"159","18",,"1","124","12000","201"
47.517899637504,-90.9566171392163,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","26",,"1","124","12000","232"
47.5174007815151,-90.9573415930731,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"310","75",,"1","123","12000","50"
47.5184173300304,-90.9569495764934,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","18",,"1","124","200000","220"
47.5224264165632,-90.9512282517794,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","21",,"1","124","12000","222"
47.5230132115128,-90.9516083401296,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"312","66",,"1","123","12000","48"
47.5272557997383,-90.9465569983462,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","19",,"1","124","200000","245"
47.5265309870858,-90.9346976284878,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","19",,"1","124","12000","225"
47.5144419219637,-90.9397549709467,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"105","18",,"1","124","12000","255"
47.5148785122098,-90.9374716602157,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","18",,"2","124","12000","228"
47.5166175075597,-90.9336263352393,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"130","15",,"2","124","12000","230"
47.516698009855,-90.9324144833187,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"152","24",,"1","124","12000","208"
47.5171257933129,-90.9315415085625,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"127","18",,"1","124","12000","233"
47.5180754395572,-90.9293385430071,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"122","14",,"1","124","200000","238"
47.5189768710741,-90.9282454110604,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","23",,"1","124","12000","225"
47.519465528197,-90.9269670472645,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","20",,"1","124","12000","245"
47.5202719396168,-90.9262805156528,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"112","19",,"1","124","12000","248"
47.5244490499871,-90.9252091745038,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","12",,"1","124","12000","210"
47.5249059280751,-90.9259467007025,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"148","23",,"1","124","12000","212"
47.5253896115263,-90.9262802194132,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","18",,"1","124","12000","232"
47.5263155994044,-90.9265459353307,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"165","90",,"1","128","12000","195"
47.5270111240352,-90.9272740931176,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"163","23",,"1","124","12000","197"
47.526985631946,-90.9258646829681,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"139","18",,"1","124","12000","221"
47.5278434335579,-90.9261330876655,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"165","20",,"1","124","12000","195"
47.5296784837388,-90.9238442379183,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"330","80",,"1","123","12000","30"
47.5288130160795,-90.9250370026793,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"111","23",,"1","123","12000","249"
47.5279451873029,-90.9242149053898,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"87","38",,"1","123","12000","273"
47.5285701685725,-90.922930898441,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"160","38",,"1","124","12000","200"
47.5296809732421,-90.9202171716165,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","15",,"1","124","12000","215"
47.5279040928697,-90.9163079888848,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"112","37",,"1","124","12000","248"
47.531013947512,-90.9222298589639,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"185","78",,"1","123","12000","175"
47.531771626126,-90.920738998986,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"338","76",,"1","123","12000","22"
47.5321359793569,-90.9182561220772,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","14",,"1","124","200000","237"
47.5290415025006,-90.9131901086213,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"169","32",,"1","124","12000","191"
47.531002409709,-90.9122055234922,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","29",,"1","124","12000","237"
47.5324583296163,-90.9115935641877,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","17",,"1","124","12000","235"
47.530746475902,-90.90939465119,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"141","21",,"1","124","12000","219"
47.5317177292302,-90.9083988805767,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"119","19",,"1","124","12000","241"
47.5324677772027,-90.9083690442146,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","15",,"1","124","12000","232"
47.5329349754032,-90.9077963039356,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","15",,"1","124","12000","232"
47.5345092424363,-90.9136784061958,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"158","19",,"1","124","12000","202"
47.533692462014,-90.9063051868097,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","14",,"1","124","12000","222"
47.5332648792996,-90.9071786400097,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"170","47",,"1","123","12000","190"
47.5352138195173,-90.9036752268642,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"144","18",,"1","124","12000","216"
47.5358210480361,-90.903298350806,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"159","16",,"1","124","12000","201"
47.5377164328465,-90.9006028759898,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"126","15",,"1","124","12000","234"
47.5405864973298,-90.8952482017086,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"151","25",,"1","124","12000","209"
47.5415235265653,-90.8942533471049,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","14",,"1","124","12000","215"
47.5433771856902,-90.891155816497,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"232","35",,"1","123","12000","128"
47.5436336918298,-90.8958316102489,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"143","25",,"1","124","12000","217"
47.5444980230656,-90.896452061323,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","14",,"1","124","12000","228"
47.5450702916004,-90.897890448761,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","18",,"1","124","12000","225"
47.5456148527913,-90.8978182775732,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"330","63",,"1","123","12000","30"
47.5458995964455,-90.8984619602311,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","13",,"1","124","12000","220"
47.5463575688045,-90.8992498966698,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","16",,"1","124","12000","245"
47.5470320423459,-90.8988198052164,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","16",,"1","124","12000","210"
