X,Y,AREA,PERIMETER,GEMSTR_,GEMSTR_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,FIELD_STA,MEAS_ID,MEAS_DATE,GEOL_1,GEOL_2,REFRNCE,STRUCTURE,STRUC_TYPE,DIPD_TREND,DIP_PLUNGE,MRR_RELIAB,N_MEAS,SYM_CODE,DISPLAY,AVANGLE
-92.0799692777178,47.5180337113031,0.00000,0.00000,"1","1",,ST,A12,MGS,"19970318","569266","5263144","15",,MA006.00.1,"19960604",JDM,,NB:JMA/FM:318D.C5,JB,P,"135","15","3","1","132","12000","225"
-92.0999232704819,47.522034983942,0.00000,0.00000,"2","2",,ST,A12,MGS,"19970318","567759","5263571","15",,MA010.02.1,"19960605",JDM,,NB:JMA/FM:318D.W5,LI,L,"60","0","3","1","161","12000","300"
-92.0963937253481,47.5272068392689,0.00000,0.00000,"3","3",,ST,A12,MGS,"19970318","568018","5264149","15",,MA016.01.1,"19960605",JDM,,NB:JMA/FM:318D.W4,IL,P,"75","37","4","1","103","12000","285"
-92.1047608835922,47.5213598301001,0.00000,0.00000,"4","4",,ST,A12,MGS,"19970318","567395","5263491","15",,MA018.00.1,"19960606",JDM,,NB:JMA/FM:318D.W5,IL,P,"78","12","3","1","103","200000","282"
-92.1067890869814,47.5228715724973,0.00000,0.00000,"5","5",,ST,A12,MGS,"19970318","567241","5263658","15",,MA021.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IL,P,"45","28","3","1","103","12000","315"
-92.1085604163852,47.5273888251168,0.00000,0.00000,"6","6",,ST,A12,MGS,"19970318","567102","5264158","15",,MA025.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IM,P,"135","12","3","1","73","12000","225"
-92.1082895921545,47.5304735545093,0.00000,0.00000,"7","7",,ST,A12,MGS,"19970318","567118","5264501","15",,MA027.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IM,P,"67","28","2","2","73","12000","293"
-92.107551065957,47.5316155926587,0.00000,0.00000,"8","8",,ST,A12,MGS,"19970318","567172","5264629","15",,MA028.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IM,P,"60","22","3","1","73","12000","300"
-92.1041312880849,47.5356666105384,0.00000,0.00000,"9","9",,ST,A12,MGS,"19970318","567424","5265082","15",,MA030.02.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IM,P,"100","21","4","1","73","12000","260"
-92.1058603300846,47.5351756841825,0.00000,0.00000,"10","10",,ST,A12,MGS,"19970318","567295","5265026","15",,MA031.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IL,P,"95","15","5","1","103","12000","265"
-92.110284170731,47.5332103707395,0.00000,0.00000,"11","11",,ST,A12,MGS,"19970318","566965","5264804","15",,MA033.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IT,P,"70","25","1","1","73","12000","290"
-92.1092377583241,47.5313593544584,0.00000,0.00000,"12","12",,ST,A12,MGS,"19970318","567046","5264599","15",,MA034.00.1,"19960606",JDM,,NB:JMA/FM:318D.W4,IM,P,"150","24","2","1","73","12000","210"
-92.1057027476943,47.5308796514845,0.00000,0.00000,"13","13",,ST,A12,MGS,"19970318","567312","5264549","15",,MA037.00.1,"19960607",JDM,,NB:JMA/FM:318D.W4,IL,P,"120","8","4","1","103","12000","240"
-92.1037312179747,47.532011464259,0.00000,0.00000,"14","14",,ST,A12,MGS,"19970318","567459","5264676","15",,MA038.00.1,"19960607",JDM,,NB:JMA/FM:318D.W4,IL,P,"95","20","3","1","103","12000","265"
-92.1014228917956,47.5319067652029,0.00000,0.00000,"15","15",,ST,A12,MGS,"19970318","567633","5264666","15",,MA039.00.1,"19960607",JDM,,NB:JMA/FM:318D.W4,IL,P,"360","10","4","1","103","12000","0"
-92.0992987619155,47.5314727967596,0.00000,0.00000,"16","16",,ST,A12,MGS,"19970318","567794","5264620","15",,MA040.00.1,"19960607",JDM,,NB:JMA/FM:318D.W4,IL,P,"205","24","3","1","103","12000","155"
-92.0976077230964,47.5317372899485,0.00000,0.00000,"17","17",,ST,A12,MGS,"19970318","567921","5264651","15",,MA041.00.1,"19960607",JDM,,NB:JMA/FM:318D.W4,IL,P,"112","27","2","1","103","12000","248"
-92.0744503914869,47.5225967158287,0.00000,0.00000,"18","18",,ST,A12,MGS,"19970318","569676","5263656","15",,MA055.00.1,"19960612",JDM,MJS,NB:JMA/FM:318D.C5,IL,P,"280","5","4","1","103","12000","80"
-92.072631544211,47.5254033988727,0.00000,0.00000,"19","19",,ST,A12,MGS,"19970318","569809","5263969","15",,MA062.00.1,"19960612",JDM,MJS,NB:JMA/FM:318D.C5,IL,P,"160","20","3","1","103","12000","200"
-92.0716109940621,47.5268184812143,0.00000,0.00000,"20","20",,ST,A12,MGS,"19970318","569884","5264127","15",,MA063.00.1,"19960612",MJS,,NB:JMA/FM:318D.C5,IL,P,"80","6","3","1","103","12000","280"
-92.0660998531588,47.5278224763437,0.00000,0.00000,"21","21",,ST,A12,MGS,"19970318","570297","5264244","15",,MA066.00.1,"19960612",JDM,MJS,NB:JMA/FM:318D.C5,IL,P,"125","18","3","1","103","12000","235"
-92.1043208905053,47.5375469632112,0.00000,0.00000,"22","22",,ST,A12,MGS,"19970318","567408","5265291","15",,MA077.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"165","12","4","1","103","12000","195"
-92.1002167201056,47.536772455343,0.00000,0.00000,"23","23",,ST,A12,MGS,"19970318","567718","5265208","15",,MA072.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"145","20","3","1","103","12000","215"
-92.1000967862778,47.537228154832,0.00000,0.00000,"24","24",,ST,A12,MGS,"19970318","567726","5265259","15",,MA072.00.2,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"75","15","5","1","103","12000","285"
-92.0993478819061,47.5399250015937,0.00000,0.00000,"25","25",,ST,A12,MGS,"19970318","567779","5265559","15",,MA074.01.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"30","25","3","1","103","12000","330"
-92.0995536397181,47.5410491043679,0.00000,0.00000,"26","26",,ST,A12,MGS,"19970318","567762","5265684","15",,MA075.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"110","28","3","1","103","12000","250"
-92.1003237996645,47.541178880046,0.00000,0.00000,"27","27",,ST,A12,MGS,"19970318","567704","5265698","15",,MA075.00.2,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"10","20","4","1","103","12000","350"
-92.0970770470111,47.540420555147,0.00000,0.00000,"28","28",,ST,A12,MGS,"19970318","567949","5265616","15",,MA076.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"150","5","4","1","103","12000","210"
-92.096537500678,47.539921978063,0.00000,0.00000,"29","29",,ST,A12,MGS,"19970318","567991","5265562","15",,MA076.01.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"225","20","5","1","103","12000","135"
-92.0961975675787,47.5392624504041,0.00000,0.00000,"30","30",,ST,A12,MGS,"19970318","568017","5265489","15",,MA077.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"65","6","4","1","103","12000","295"
-92.0903846191736,47.5365519176152,0.00000,0.00000,"31","31",,ST,A12,MGS,"19970318","568458","5265192","15",,MA080.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"140","70","3","1","103","12000","220"
-92.1000265037508,47.5347914272293,0.00000,0.00000,"32","32",,ST,A12,MGS,"19970318","567735","5264988","15",,MA084.00.1,"19960613",JDM,,NB:JMA/FM:318D.W4,IL,P,"90","25","3","1","103","12000","270"
-92.0859041066418,47.5425656108146,0.00000,0.00000,"33","33",,ST,A12,MGS,"19970318","568787","5265865","15",,MA090.00.1,"19960614",JDM,,NB:JMA/FM:318D.W4,IL,P,"243","20","4","1","103","12000","117"
-92.0856087432047,47.5433095123862,0.00000,0.00000,"34","34",,ST,A12,MGS,"19970318","568809","5265948","15",,MA090.01.1,"19960614",JDM,,NB:JMA/FM:318D.W4,IM,P,"210","26","3","1","73","12000","150"
-92.0844577952799,47.5444863445694,0.00000,0.00000,"35","35",,ST,A12,MGS,"19970318","568894","5266079","15",,MA090.00.1,"19960614",JDM,,NB:JMA/FM:318D.W4,IS,L,"280","0",,"1","39","12000","80"
-92.0873491437809,47.5374680376718,0.00000,0.00000,"36","36",,ST,A12,MGS,"19970318","568685","5265297","15",,MA095.00.1,"19960614",JDM,,NB:JMA/FM:318D.W4,IL,P,"35","13","3","2","103","12000","325"
-92.0871457779281,47.5394178294189,0.00000,0.00000,"37","37",,ST,A12,MGS,"19970318","568698","5265514","15",,MA096.02.1,"19960614",JDM,,NB:JMA/FM:318D.W4,IL,P,"146","20","2","2","103","12000","214"
-92.0770104177485,47.5206384077558,0.00000,0.00000,"38","38",,ST,A12,MGS,"19970318","569486","5263436","15",,MA055.00.2,"19960611",JDM,MJS,NB:JMA/FM:318D.C5,IL,P,"35","9","4","1","103","12000","325"
-92.0764684394867,47.5194041373479,0.00000,0.00000,"39","39",,ST,A12,MGS,"19970318","569528","5263299","15",,MA056.00.1,"19960611",JDM,MJS,NB:JMA/FM:318D.C5,IL,P,"100","9","3","1","103","12000","260"
-92.0670902555359,47.5220432221635,0.00000,0.00000,"40","40",,ST,A12,MGS,"19970318","570230","5263601","15",,MA057.02.1,"19960611",JDM,MJS,NB:JMA/FM:318D.C5,IM,P,"65","10","3","1","73","12000","295"
-92.111144995728,47.5282805915422,0.00000,0.00000,"41","41",,ST,A12,MGS,"19970318","566906","5264255","15",,MA035.01.1,"19960618",JDM,,NB:JMA/FM:318D.W4,IL,P,"125","40","3","1","103","12000","235"
-92.1110932102528,47.5242328241335,0.00000,0.00000,"42","42",,ST,A12,MGS,"19970318","566915","5263805","15",,MA105.00.1,"19960618",JDM,,NB:JMA/FM:318D.W4,IM,P,"350","70","4","1","73","12000","10"
-92.111748171289,47.52688666309,0.00000,0.00000,"43","43",,ST,A12,MGS,"19970318","566862","5264100","15",,MA107.00.1,"19960618",JDM,,NB:JMA/FM:318D.W4,IL,P,"85","33","3","1","103","12000","275"
-92.1174731031546,47.5424747801834,0.00000,0.00000,"44","44",,ST,A12,MGS,"19970318","566412","5265827","15",,MA108.01.1,"19960618",JDM,,NB:JMA/FM:318D.W4,IM,P,"153","12","3","2","73","12000","207"
-92.0902548966883,47.5160272627451,0.00000,0.00000,"45","45",,ST,A12,MGS,"19970318","568494","5262911","15",,MA110.00.1,"19960619",JDM,MJS,NB:JMA/FM:318D.W5,IL,P,"54","12","3","2","103","12000","306"
-92.0790842437574,47.5280637450662,0.00000,0.00000,"46","46",,ST,A12,MGS,"19970318","569320","5264259","15",,MA112.00.1,"19960619",JDM,MJS,NB:JMA/FM:318D.C4,IL,P,"151","14","3","3","103","12000","209"
-92.0716493137594,47.529344385216,0.00000,0.00000,"47","47",,ST,A12,MGS,"19970318","569878","5264408","15",,MA113.00.1,"19960619",JDM,MJS,NB:JMA/FM:318D.C4,IL,P,"127","12","3","3","103","12000","233"
-92.0703661766805,47.5295465487531,0.00000,0.00000,"48","48",,ST,A12,MGS,"19970318","569974","5264432","15",,MA117.00.1,"19960619",MJS,,NB:JMA/FM:318D.C4,IL,P,"140","7","2","1","103","12000","220"
-92.069403520584,47.5293756417343,0.00000,0.00000,"49","49",,ST,A12,MGS,"19970318","570047","5264414","15",,MA119.00.1,"19960619",MJS,,NB:JMA/FM:318D.C4,IL,P,"140","5","3","1","103","12000","220"
-92.0683843467428,47.5296288542458,0.00000,0.00000,"50","50",,ST,A12,MGS,"19970318","570123","5264443","15",,MA119.00.2,"19960619",MJS,,NB:JMA/FM:318D.C4,IL,P,"168","7","3","1","103","12000","192"
-92.0538142850374,47.5235077863655,0.00000,0.00000,"51","51",,ST,A12,MGS,"19970318","571228","5263776","15",,MA125.01.1,"19960619",JDM,,NB:JMA/FM:318D.C4,IL,P,"135","21","2","1","103","12000","225"
-92.05156418136,47.522458911778,0.00000,0.00000,"52","52",,ST,A12,MGS,"19970318","571399","5263661","15",,MA129.00.1,"19960619",MJS,,NB:JMA/FM:318D.C4,IL,P,"215","20","3","2","103","12000","145"
-92.0513365202373,47.5216882686714,0.00000,0.00000,"53","53",,ST,A12,MGS,"19970318","571417","5263576","15",,MA130.00.1,"19960619",MJS,,NB:JMA/FM:318D.C4,IL,P,"120","17","3","1","103","12000","240"
-92.0950092754437,47.5474315594329,0.00000,0.00000,"54","54",,ST,A12,MGS,"19970318","568096","5266397","15",,MA138.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"180","0","3","1","102","12000","180"
-92.0928701735555,47.5475895255004,0.00000,0.00000,"55","55",,ST,A12,MGS,"19970318","568257","5266417","15",,MA139.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"100","8","3","1","103","12000","260"
-92.0940481862614,47.5419088308628,0.00000,0.00000,"56","56",,ST,A12,MGS,"19970318","568175","5265785","15",,MA141.01.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"315","80","3","1","103","12000","45"
-92.0933426190609,47.5420303401381,0.00000,0.00000,"57","57",,ST,A12,MGS,"19970318","568228","5265799","15",,MA141.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"310","45","3","1","103","12000","50"
-92.0984192125738,47.5416728387033,0.00000,0.00000,"58","58",,ST,A12,MGS,"19970318","567847","5265754","15",,MA142.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"85","25","3","1","103","12000","275"
-92.0987010241594,47.5430101161478,0.00000,0.00000,"59","59",,ST,A12,MGS,"19970318","567824","5265903","15",,MA143.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,VA,P,"150","30","3","1","124","12000","210"
-92.0988129250136,47.5433129879236,0.00000,0.00000,"60","60",,ST,A12,MGS,"19970318","567815","5265936","15",,MA143.01.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IM,P,"75","15","3","1","73","12000","285"
-92.0990124197947,47.5453812549249,0.00000,0.00000,"61","61",,ST,A12,MGS,"19970318","567797","5266166","15",,MA144.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"110","6","4","1","103","12000","250"
-92.0966777508747,47.5473496968974,0.00000,0.00000,"62","62",,ST,A12,MGS,"19970318","567970","5266387","15",,MA144.00.2,"19960620",JDM,,NB:JMA/FM:318D.W4,JB,P,"70","8","3","1","132","12000","290"
-92.1016660640342,47.5453385614083,0.00000,0.00000,"63","63",,ST,A12,MGS,"19970318","567598","5266159","15",,MA146.00.1,"19960620",JDM,,NB:JMA/FM:318D.W4,IL,P,"90","17","3","1","103","12000","270"
-92.082491474356,47.5403776999981,0.00000,0.00000,"64","64",,ST,A12,MGS,"19970318","569047","5265625","15",,MA153.00.1,"19960610",JDM,,NB:JMA/FM:318D.C4,IS,L,"325","0","3","1","39","12000","35"
-92.085393666045,47.5360718214954,0.00000,0.00000,"65","65",,ST,A12,MGS,"19970318","568834","5265143","15",,MA157.00.1,"19960610",JDM,,NB:JMA/FM:318D.W4,IL,P,"180","0","4","1","102","12000","180"
-92.0772465453303,47.5447788031851,0.00000,0.00000,"66","66",,ST,A12,MGS,"19970318","569436","5266118","15",,MA150.00.3,"19960716",JDM,,NB:JMA/FM:318D.C4,IS,L,"45","0","3","1","39","12000","315"
-92.0772361230401,47.5350379670772,0.00000,0.00000,"67","67",,ST,A12,MGS,"19970318","569450","5265036","15",,MA168.05.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IL,P,"100","20","4","1","103","12000","260"
-92.0791920674932,47.5326102293541,0.00000,0.00000,"68","68",,ST,A12,MGS,"19970318","569305","5264764","15",,MA171.05.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IM,P,"5","50","3","1","73","12000","355"
-92.0822650797534,47.5354720462987,0.00000,0.00000,"69","69",,ST,A12,MGS,"19970318","569070","5265080","15",,MA173.05.1,"19960716",JDM,,NB:JMA/FM:318D.C4,JB,P,"155","15","3","1","132","12000","205"
-92.0754682302659,47.5378113574113,0.00000,0.00000,"70","70",,ST,A12,MGS,"19970318","569579","5265346","15",,MA174.01.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IM,P,"35","21","3","1","73","12000","325"
-92.0753339061919,47.5371871701865,0.00000,0.00000,"71","71",,ST,A12,MGS,"19970318","569590","5265276","15",,MA175.00.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IM,P,"100","10","2","1","73","12000","260"
-92.0740032773707,47.5398330360202,0.00000,0.00000,"72","72",,ST,A12,MGS,"19970318","569686","5265572","15",,MA177.00.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IM,P,"85","11","2","1","73","12000","275"
-92.0724653820566,47.5405257946464,0.00000,0.00000,"73","73",,ST,A12,MGS,"19970318","569801","5265650","15",,MA178.00.1,"19960716",JDM,,NB:JMA/FM:318D.C4,IL,P,"85","18","4","1","103","12000","275"
-92.0727983861459,47.5408563516685,0.00000,0.00000,"74","74",,ST,A12,MGS,"19970318","569776","5265686","15",,MA178.00.2,"19960716",JDM,,NB:JMA/FM:318D.C4,IL,P,"175","16","3","1","103","12000","185"
-92.0691664254277,47.5451644107325,0.00000,0.00000,"75","75",,ST,A12,MGS,"19970318","570043","5266168","15",,MA181.02.1,"19960718",JDM,,NB:JMA/FM:318D.C4,IS,L,"15","0","2","1","39","12000","345"
-92.0658681504542,47.5481006524209,0.00000,0.00000,"76","76",,ST,A12,MGS,"19970318","570288","5266498","15",,MA183.00.1,"19960718",JDM,,NB:JMA/FM:318D.C3,IM,P,"148","25","2","1","73","12000","212"
-92.0659027427507,47.5480705669163,0.00000,0.00000,"77","77",,ST,A12,MGS,"19970318","570285","5266494","15",,MA183.00.2,"19960718",JDM,,NB:JMA/FM:318D.C3,DL,P,"112","90","3","1","112","12000","248"
-92.0700233229271,47.5454137542093,0.00000,0.00000,"78","78",,ST,A12,MGS,"19970318","569979","5266195","15",,MA181.02.2,"19960719",JDM,,NB:JMA/FM:318D.C4,IM,P,"140","14","2","1","73","12000","220"
-92.0637890631715,47.5473104169835,0.00000,0.00000,"79","79",,ST,A12,MGS,"19970318","570445","5266412","15",,MA186.00.1,"19960719",JDM,,NB:JMA/FM:318D.C4,VA,P,"70","13","3","1","124","12000","290"
-92.062374038916,47.546965354225,0.00000,0.00000,"80","80",,ST,A12,MGS,"19970318","570552","5266375","15",,MA187.00.1,"19960719",JDM,,NB:JMA/FM:318D.C4,IL,P,"75","14","3","1","103","12000","285"
-92.0627604493606,47.5347381751526,0.00000,0.00000,"81","81",,ST,A12,MGS,"19970318","570539","5265016","15",,MA191.01.1,"19960719",JCG,,NB:JMA/FM:318D.C4,IL,P,"90","12","3","1","103","12000","270"
-92.0639544919988,47.538744683902,0.00000,0.00000,"82","82",,ST,A12,MGS,"19970318","570444","5265460","15",,MA194.00.1,"19960723",JDM,,NB:JMA/FM:318D.C4,IL,P,"95","20","3","1","103","12000","265"
-92.0620807864296,47.5406548923647,0.00000,0.00000,"83","83",,ST,A12,MGS,"19970318","570583","5265674","15",,MA195.01.1,"19960723",JDM,,NB:JMA/FM:318D.C4,VA,P,"95","20","3","1","124","12000","265"
-92.0579073307515,47.5432946781186,0.00000,0.00000,"84","84",,ST,A12,MGS,"19970318","570893","5265971","15",,MA204.01.1,"19960724",JDM,,NB:JMA/FM:318D.C4,IL,P,"102","21","3","1","103","12000","258"
-92.0092664500253,47.5442568516496,0.00000,0.00000,"85","85",,ST,A12,MGS,"19970318","574552","5266123","15",,MA222.00.1,"19960726",JDM,,NB:JMA/FM:318D.E4,IL,P,"80","22","4","1","103","12000","280"
-92.0030014270802,47.5416791372919,0.00000,0.00000,"86","86",,ST,A12,MGS,"19970318","575027","5265843","15",,MA224.00.1,"19960726",JDM,,NB:JMA/FM:318D.E4,JM,P,"110","90","3","1","133","12000","250"
-92.0052364565292,47.5408882078889,0.00000,0.00000,"87","87",,ST,A12,MGS,"19970318","574860","5265753","15",,MA225.00.1,"19960726",JDM,,NB:JMA/FM:318D.E4,JM,P,"95","90","3","1","133","12000","265"
-92.0052173576368,47.5408880419594,0.00000,0.00000,"88","88",,ST,A12,MGS,"19970318","574861","5265753","15",,MA225.00.2,"19960726",JDM,,NB:JMA/FM:318D.E4,JM,P,"5","90","3","1","133","12000","355"
-92.0042615938387,47.5393922770962,0.00000,0.00000,"89","89",,ST,A12,MGS,"19970318","574936","5265588","15",,MA226.00.1,"19960726",JDM,,NB:JMA/FM:318D.E4,JM,P,"45","90","3","1","133","12000","315"
-92.0318627032235,47.5336645255627,0.00000,0.00000,"90","90",,ST,A12,MGS,"19970318","572866","5264925","15",,MA237.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"135","80","4","1","103","12000","225"
-92.0286739883559,47.5366653000779,0.00000,0.00000,"91","91",,ST,A12,MGS,"19970318","573102","5265261","15",,MA238.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"90","5","4","1","103","12000","270"
-92.0291825851715,47.5379467473125,0.00000,0.00000,"92","92",,ST,A12,MGS,"19970318","573062","5265403","15",,MA239.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"90","11","3","1","103","12000","270"
-92.0310149519575,47.5384678364138,0.00000,0.00000,"93","93",,ST,A12,MGS,"19970318","572923","5265459","15",,MA240.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"80","8","3","1","103","12000","280"
-92.0274084238083,47.5449449548166,0.00000,0.00000,"94","94",,ST,A12,MGS,"19970318","573186","5266183","15",,MA244.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"15","17","3","1","103","12000","345"
-92.0256266308253,47.5454910461321,0.00000,0.00000,"95","95",,ST,A12,MGS,"19970318","573319","5266245","15",,MA246.00.1,"19960806",JDM,,NB:JMA/FM:318D.E4,IL,P,"112","19","3","1","103","12000","248"
-92.0318669591157,47.523627433143,0.00000,0.00000,"96","96",,ST,A12,MGS,"19970318","572880","5263809","15",,MA250.00.1,"19960807",JDM,,NB:JMA/FM:318D.E4,DB,P,"117","90","2","1","112","12000","243"
-92.0321208995871,47.5227337283148,0.00000,0.00000,"97","97",,ST,A12,MGS,"19970318","572862","5263710","15",,MA250.00.2,"19960807",JDM,,NB:JMA/FM:318D.E4,IL,P,"135","10","4","1","103","12000","225"
-92.0401349813024,47.5223355507879,0.00000,0.00000,"98","98",,ST,A12,MGS,"19970318","572259","5263658","15",,MA253.00.1,"19960807",JDM,,NB:JMA/FM:318D.E4,IL,P,"115","20","5","1","103","12000","245"
-92.035000092611,47.5313121992769,0.00000,0.00000,"99","99",,ST,A12,MGS,"19970318","572633","5264660","15",,MA256.00.1,"19960807",JDM,,NB:JMA/FM:318D.E4,CI,P,"152","90","2","1","144","12000","208"
-92.0351989635601,47.5324633530461,0.00000,0.00000,"100","100",,ST,A12,MGS,"19970318","572617","5264788","15",,MA257.00.1,"19960807",JDM,,NB:JMA/FM:318D.E4,IL,P,"130","19","2","1","103","12000","230"
-92.0345421051642,47.5340431279925,0.00000,0.00000,"101","101",,ST,A12,MGS,"19970318","572664","5264964","15",,MA257.00.2,"19960807",JDM,,NB:JMA/FM:318D.E4,IL,P,"125","18","3","1","103","12000","235"
-92.036409099092,47.5330820245599,0.00000,0.00000,"102","102",,ST,A12,MGS,"19970318","572525","5264856","15",,MA257.00.3,"19960807",JDM,,NB:JMA/FM:318D.E4,IL,P,"130","10","4","1","103","12000","230"
-92.0254442716339,47.5906225173244,0.00000,0.00000,"103","103",,ST,A12,MGS,"19970318","573270","5271261","15",,SA013,"19960617",MJS,,NB:MJS/FM:318D.E2,IL,P,"150","16","3","1","103","12000","210"
-92.0319205871333,47.5900161281456,0.00000,0.00000,"104","104",,ST,A12,MGS,"19970318","572784","5271187","15",,SA010,"19960613",MJS,,NB:MJS/FM:318D.E2,IL,P,"336","12","2","1","103","12000","24"
-92.0448175390326,47.5890053622241,0.00000,0.00000,"105","105",,ST,A12,MGS,"19970318","571816","5271063","15",,SA025,"19960618",MJS,,NB:MJS/FM:318D.C2,VA,P,"130","55","1","1","124","12000","230"
-92.0449693432469,47.5889773859318,0.00000,0.00000,"106","106",,ST,A12,MGS,"19970318","571804","5271060","15",,SA025,"19960618",MJS,,NB:MJS/FM:318D.C2,VF,P,"130","55","1","2","124","12000","230"
-92.0446640006794,47.5889917090976,0.00000,0.00000,"107","107",,ST,A12,MGS,"19970318","571827","5271062","15",,SA025,"19960618",MJS,,NB:MJS/FM:318D.E2,GS,L,"30","0","1","1","2","12000","330"
-92.009487994997,47.5937028433447,0.00000,0.00000,"108","108",,ST,A12,MGS,"19970318","574465","5271618","15",,SA033,"19960620",MJS,,NB:MJS/FM:318D.E2,GS,L,"21","0","1","1","2","12000","339"
-92.0091983256939,47.5937655706406,0.00000,0.00000,"109","109",,ST,A12,MGS,"19970318","574487","5271626","15",,SA033,"19960620",MJS,,NB:MJS/FM:318D.E2,IS,L,"290","0","1","1","39","12000","70"
-92.0245744529238,47.5868900289084,0.00000,0.00000,"110","110",,ST,A12,MGS,"19970318","573341","5270847","15",,SA056,"19960627",MJS,,NB:MJS/FM:318D.E2,IL,P,"124","10","2","1","103","12000","236"
-92.0242304270642,47.5863489173729,0.00000,0.00000,"111","111",,ST,A12,MGS,"19970318","573367","5270787","15",,SA057,"19960627",MJS,,NB:MJS/FM:318D.E2,IL,P,"40","3","3","1","103","12000","320"
-92.0276041480308,47.5851117465285,0.00000,0.00000,"112","112",,ST,A12,MGS,"19970318","573115","5270646","15",,SA060,"19960627",MJS,,NB:MJS/FM:318D.E2,GS,L,"28","0","1","1","2","12000","332"
-92.0291328871538,47.5850156227935,0.00000,0.00000,"113","113",,ST,A12,MGS,"19970318","573000","5270634","15",,SA062,"19960627",MJS,,NB:MJS/FM:318D.E2,JW,P,"305","90","1","1","133","12000","55"
-92.0207836475016,47.5866394719143,0.00000,0.00000,"114","114",,ST,A12,MGS,"19970318","573626","5270823","15",,SA066,"19960627",MJS,,NB:MJS/FM:318D.E2,IL,P,"191","8","1","1","103","12000","169"
-92.0217490012135,47.5851569044689,0.00000,0.00000,"115","115",,ST,A12,MGS,"19970318","573555","5270657","15",,SA071,"19960627",MJS,,NB:MJS/FM:318D.E2,IL,P,"240","12","1","1","103","12000","120"
-92.0222039499153,47.584652978492,0.00000,0.00000,"116","116",,ST,A12,MGS,"19970318","573522","5270600","15",,SA072,"19960627",MJS,,NB:MJS/FM:318D.E2,IM,P,"240","17","1","1","73","12000","120"
-92.0221597724296,47.5845260698173,0.00000,0.00000,"117","117",,ST,A12,MGS,"19970318","573525","5270586","15",,SA072,"19960627",MJS,,NB:MJS/FM:318D.E2,IM,P,"155","12","1","1","73","12000","205"
-92.022895614416,47.5840245398311,0.00000,0.00000,"118","118",,ST,A12,MGS,"19970318","573471","5270530","15",,SA076,"19960701",MJS,,NB:MJS/FM:318D.E2,IL,P,"126","8","3","1","103","12000","234"
-92.022430732046,47.5838147468881,0.00000,0.00000,"119","119",,ST,A12,MGS,"19970318","573506","5270507","15",,SA077,"19960701",MJS,,NB:MJS/FM:318D.E2,IL,P,"132","27","1","2","103","12000","228"
-92.0164762360988,47.5813686497778,0.00000,0.00000,"120","120",,ST,A12,MGS,"19970318","573957","5270241","15",,SA082,"19960701",MJS,,NB:MJS/FM:318D.E2,JW,P,"20","90","1","1","133","12000","340"
-92.0099112565005,47.5899623067234,0.00000,0.00000,"121","121",,ST,A12,MGS,"19970318","574439","5271202","15",,SA092,"19960702",MJS,,NB:MJS/FM:318D.E2,IL,P,"40","6","4","1","103","12000","320"
