tab	samples												
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
AX4-7	AX4	0				Yiming Zhang	-42.9	0	13.1	145.6	-95	This study	SO-CMD-NORTH
AX4-8	AX4	0				Yiming Zhang	-53.9	0	13.1	145.6	-87	This study	SO-CMD-NORTH
AX5-1	AX5	0				Yiming Zhang	64.2	0	13.1	145.6	-68	This study	SO-CMD-NORTH
AX5-3	AX5	0				Yiming Zhang	66.9	0	13.1	145.6	-64	This study	SO-CMD-NORTH
AX6-1	AX6	0				Yiming Zhang	57	0	13.1	145.6	-44	This study	SO-CMD-NORTH
AX6-2	AX6	0				Yiming Zhang	75.3	0	13.1	145.6	-47	This study	SO-CMD-NORTH
AX6-3	AX6	0				Yiming Zhang	78.4	0	13.1	145.6	-64	This study	SO-CMD-NORTH
AX7-1	AX7	0				Yiming Zhang	53.6	0	13.1	145.6	-55	This study	SO-CMD-NORTH
AX7-2	AX7	0				Yiming Zhang	46.2	0	13.1	145.6	-51	This study	SO-CMD-NORTH
AX8-1	AX8	0				Yiming Zhang	11.9	0	13.1	145.6	-19	This study	SO-CMD-NORTH
AX8-2	AX8	0				Yiming Zhang	0.1	0	13.1	145.6	-17	This study	SO-CMD-NORTH
AX8-3	AX8	0				Yiming Zhang	2.1	0	13.1	145.6	-24	This study	SO-CMD-NORTH
AX9-1	AX9	0				Yiming Zhang	-24.3	0	13.1	145.6	-29	This study	SO-CMD-NORTH
AX9-2	AX9	0				Yiming Zhang	29.8	0	13.1	145.6	-12	This study	SO-CMD-NORTH
AX10-1	AX10	0				Yiming Zhang	2.2	0	13.1	145.6	-35	This study	SO-CMD-NORTH
AX10-2	AX10	0				Yiming Zhang	3.4	0	13.1	145.6	-35	This study	SO-CMD-NORTH
AX10-3	AX10	0				Yiming Zhang	5.4	0	13.1	145.6	-37	This study	SO-CMD-NORTH
AX11-1	AX11	0				Yiming Zhang	-84.3	0	12.9	128.7	-68	This study	SO-CMD-NORTH
AX11-2	AX11	0				Yiming Zhang	-64.3	0	12.9	128.7	-86	This study	SO-CMD-NORTH
AX11-4	AX11	0				Yiming Zhang	-68.5	0	12.9	128.7	-89	This study	SO-CMD-NORTH
AX11-5	AX11	0				Yiming Zhang	-70.5	0	12.9	128.7	-81	This study	SO-CMD-NORTH
AX11-6	AX11	0				Yiming Zhang	-73.6	0	12.9	128.7	-83	This study	SO-CMD-NORTH
AX11-7	AX11	0				Yiming Zhang	-73.2	0	12.9	128.7	-80	This study	SO-CMD-NORTH
AX11-8	AX11	0				Yiming Zhang	-68.2	0	12.9	128.7	-86	This study	SO-CMD-NORTH
AX11-9	AX11	0				Yiming Zhang	-78.8	0	12.9	128.7	-81	This study	SO-CMD-NORTH
AX12-1	AX12	0				Yiming Zhang	-28.9	0	12.9	128.7	-88	This study	SO-CMD-NORTH
AX12-2	AX12	0				Yiming Zhang	-37.9	0	12.9	128.7	-72	This study	SO-CMD-NORTH
AX12-4	AX12	0				Yiming Zhang	-43.9	0	12.9	128.7	-96	This study	SO-CMD-NORTH
AX12-5	AX12	0				Yiming Zhang	-43.9	0	12.9	128.7	-94	This study	SO-CMD-NORTH
AX12-6	AX12	0				Yiming Zhang	-53.9	0	12.9	128.7	-66	This study	SO-CMD-NORTH
AX12-7	AX12	0				Yiming Zhang	-28.9	0	12.9	128.7	-92	This study	SO-CMD-NORTH
AX13-1	AX13	0				Yiming Zhang	146	0	12.9	128.7	-78	This study	SO-CMD-NORTH
AX13-2	AX13	0				Yiming Zhang	153	0	12.9	128.7	-91	This study	SO-CMD-NORTH
AX13-3	AX13	0				Yiming Zhang	143	0	12.9	128.7	-80	This study	SO-CMD-NORTH
AX13-4	AX13	0				Yiming Zhang	151	0	12.9	128.7	-98	This study	SO-CMD-NORTH
AX13-5	AX13	0				Yiming Zhang	146	0	12.9	128.7	-82	This study	SO-CMD-NORTH
AX13-6	AX13	0				Yiming Zhang	151	0	12.9	128.7	-92	This study	SO-CMD-NORTH
AX13-7	AX13	0				Yiming Zhang	153	0	12.9	128.7	-98	This study	SO-CMD-NORTH
AX13-8	AX13	0				Yiming Zhang	124	0	12.9	128.7	-62	This study	SO-CMD-NORTH
AX13-9	AX13	0				Yiming Zhang	133	0	12.9	128.7	-90	This study	SO-CMD-NORTH
AX14-1	AX14	0				Yiming Zhang	-34.3	0	12.9	128.7	-85	This study	SO-CMD-NORTH
AX14-2	AX14	0				Yiming Zhang	-39.5	0	12.9	128.7	-103	This study	SO-CMD-NORTH
AX14-3	AX14	0				Yiming Zhang	-29.8	0	12.9	128.7	-76	This study	SO-CMD-NORTH
AX14-4	AX14	0				Yiming Zhang	-28.8	0	12.9	128.7	-84	This study	SO-CMD-NORTH
AX14-5	AX14	0				Yiming Zhang	11	0	12.9	128.7	-104	This study	SO-CMD-NORTH
AX14-6	AX14	0				Yiming Zhang	14	0	12.9	128.7	-105	This study	SO-CMD-NORTH
AX14-7	AX14	0				Yiming Zhang	12.8	0	12.9	128.7	-105	This study	SO-CMD-NORTH
AX14-8	AX14	0				Yiming Zhang	10.1	0	12.9	128.7	-124	This study	SO-CMD-NORTH
AX15-1	AX15	0				Yiming Zhang	-56	0	12.9	128.7	-85	This study	SO-CMD-NORTH
AX15-2	AX15	0				Yiming Zhang	-56.1	0	12.9	128.7	-86	This study	SO-CMD-NORTH
AX15-3	AX15	0				Yiming Zhang	-58.6	0	12.9	128.7	-78	This study	SO-CMD-NORTH
AX15-4	AX15	0				Yiming Zhang	-55.7	0	12.9	128.7	-73	This study	SO-CMD-NORTH
AX15-5	AX15	0				Yiming Zhang	-71.4	0	12.9	128.7	-92	This study	SO-CMD-NORTH
AX15-6	AX15	0				Yiming Zhang	-55.5	0	12.9	128.7	-84	This study	SO-CMD-NORTH
AX15-7	AX15	0				Yiming Zhang	-54.7	0	12.9	128.7	-88	This study	SO-CMD-NORTH
AX15-8	AX15	0				Yiming Zhang	-53.8	0	12.9	128.7	-85	This study	SO-CMD-NORTH
AX16-1	AX16	0				Yiming Zhang	-34.4	0	12.9	128.7	-67	This study	SO-CMD-NORTH
AX16-2	AX16	0				Yiming Zhang	-42.6	0	12.9	128.7	-60	This study	SO-CMD-NORTH
AX16-3	AX16	0				Yiming Zhang	-27.9	0	12.9	128.7	-60	This study	SO-CMD-NORTH
AX16-4	AX16	0				Yiming Zhang	-28.9	0	12.9	128.7	-63	This study	SO-CMD-NORTH
AX16-5	AX16	0				Yiming Zhang	-18.9	0	12.9	128.7	-60	This study	SO-CMD-NORTH
AX16-6	AX16	0				Yiming Zhang	-32.9	0	12.9	128.7	-51	This study	SO-CMD-NORTH
AX16-7	AX16	0				Yiming Zhang	-23.9	0	12.9	128.7	-51	This study	SO-CMD-NORTH
AX16-8	AX16	0				Yiming Zhang	-28.9	0	12.9	128.7	-60	This study	SO-CMD-NORTH
AX17-1	AX17	0				Yiming Zhang	-76.4	0	12.9	128.7	-59	This study	SO-CMD-NORTH
AX17-2	AX17	0				Yiming Zhang	-66.9	0	12.9	128.7	-54	This study	SO-CMD-NORTH
AX17-3	AX17	0				Yiming Zhang	-67.1	0	12.9	128.7	-58	This study	SO-CMD-NORTH
AX17-4	AX17	0				Yiming Zhang	-24.8	0	12.9	128.7	-72	This study	SO-CMD-NORTH
AX17-5	AX17	0				Yiming Zhang	-22.3	0	12.9	128.7	-71	This study	SO-CMD-NORTH
AX17-6	AX17	0				Yiming Zhang	-34.5	0	12.9	128.7	-65	This study	SO-CMD-NORTH
AX17-7	AX17	0				Yiming Zhang	-32	0	12.9	128.7	-65	This study	SO-CMD-NORTH
AX17-8	AX17	0				Yiming Zhang	-27.5	0	12.9	128.7	-68	This study	SO-CMD-NORTH
AX18-1	AX18	0				Yiming Zhang	-79.9	0	12.9	128.7	-71	This study	SO-CMD-NORTH
AX18-2	AX18	0				Yiming Zhang	-83.9	0	12.9	128.7	-63	This study	SO-CMD-NORTH
AX18-3	AX18	0				Yiming Zhang	-79.9	0	12.9	128.7	-59	This study	SO-CMD-NORTH
AX18-4	AX18	0				Yiming Zhang	-68.9	0	12.9	128.7	-34	This study	SO-CMD-NORTH
AX18-5	AX18	0				Yiming Zhang	-90.9	0	12.9	128.7	-29	This study	SO-CMD-NORTH
AX18-6	AX18	0				Yiming Zhang	-54.9	0	12.9	128.7	-30	This study	SO-CMD-NORTH
AX18-7	AX18	0				Yiming Zhang	-77.9	0	12.9	128.7	-46	This study	SO-CMD-NORTH
AX18-8	AX18	0				Yiming Zhang	-89.9	0	12.9	128.7	-51	This study	SO-CMD-NORTH
AX18-9	AX18	0				Yiming Zhang	-84.9	0	12.9	128.7	-71	This study	SO-CMD-NORTH
AX19-1	AX19	0				Yiming Zhang	-60.9	0	12.9	128.7	-56	This study	SO-CMD-NORTH
AX19-2	AX19	0				Yiming Zhang	-58.9	0	12.9	128.7	-49	This study	SO-CMD-NORTH
AX19-3	AX19	0				Yiming Zhang	-59.9	0	12.9	128.7	-48	This study	SO-CMD-NORTH
AX19-4	AX19	0				Yiming Zhang	-58.9	0	12.9	128.7	-47	This study	SO-CMD-NORTH
AX19-5	AX19	0				Yiming Zhang	-61.9	0	12.9	128.7	-42	This study	SO-CMD-NORTH
AX19-6	AX19	0				Yiming Zhang	-61.9	0	12.9	128.7	-45	This study	SO-CMD-NORTH
AX19-7	AX19	0				Yiming Zhang	-61.9	0	12.9	128.7	-42	This study	SO-CMD-NORTH
AX19-8	AX19	0				Yiming Zhang	-64.9	0	12.9	128.7	-43	This study	SO-CMD-NORTH
AX20-1	AX20	0				Yiming Zhang	-24.9	0	12.9	128.7	-84	This study	SO-CMD-NORTH
AX20-2	AX20	0				Yiming Zhang	-19.9	0	12.9	128.7	-89	This study	SO-CMD-NORTH
AX20-3	AX20	0				Yiming Zhang	-18.9	0	12.9	128.7	-81	This study	SO-CMD-NORTH
AX20-4	AX20	0				Yiming Zhang	-22.3	0	12.9	128.7	-91	This study	SO-CMD-NORTH
AX20-5	AX20	0				Yiming Zhang	-11.5	0	12.9	128.7	-80	This study	SO-CMD-NORTH
AX21-1	AX21	0				Yiming Zhang	263.1	0	12.9	128.7	-52	This study	SO-CMD-NORTH
AX21-2	AX21	0				Yiming Zhang	264.1	0	12.9	128.7	-56	This study	SO-CMD-NORTH
AX21-3	AX21	0				Yiming Zhang	260.1	0	12.9	128.7	-60	This study	SO-CMD-NORTH
AX21-4	AX21	0				Yiming Zhang	250.1	0	12.9	128.7	-65	This study	SO-CMD-NORTH
AX21-5	AX21	0				Yiming Zhang	255.1	0	12.9	128.7	-57	This study	SO-CMD-NORTH
AX21-6	AX21	0				Yiming Zhang	257.1	0	12.9	128.7	-44	This study	SO-CMD-NORTH
AX21-7	AX21	0				Yiming Zhang	248.1	0	12.9	128.7	-50	This study	SO-CMD-NORTH
AX21-8	AX21	0				Yiming Zhang	252.1	0	12.9	128.7	-61	This study	SO-CMD-NORTH
AX22-1	AX22	0				Yiming Zhang	11.2	0	12.9	128.7	-49	This study	SO-CMD-NORTH
AX22-2	AX22	0				Yiming Zhang	-35.7	0	12.9	128.7	-13	This study	SO-CMD-NORTH
AX22-3	AX22	0				Yiming Zhang	55.2	0	12.9	128.7	-7	This study	SO-CMD-NORTH
AX22-4	AX22	0				Yiming Zhang	42.2	0	12.9	128.7	-13	This study	SO-CMD-NORTH
AX22-5	AX22	0				Yiming Zhang	-18.8	0	12.9	128.7	-40	This study	SO-CMD-NORTH
AX22-6	AX22	0				Yiming Zhang	17.2	0	12.9	128.7	-46	This study	SO-CMD-NORTH
AX22-7	AX22	0				Yiming Zhang	-70.8	0	12.9	128.7	-5	This study	SO-CMD-NORTH
AX22-8	AX22	0				Yiming Zhang	-36.8	0	12.9	128.7	-41	This study	SO-CMD-NORTH
AX22-9	AX22	0				Yiming Zhang	-3.8	0	12.9	128.7	-47	This study	SO-CMD-NORTH
AX22-10	AX22	0				Yiming Zhang	-6.8	0	12.9	128.7	-68	This study	SO-CMD-NORTH
BD1-1	BD1	0				Yiming Zhang	-1.8	0	12.9	128.7	-25	This study	SO-CMD-NORTH
BD1-2	BD1	0				Yiming Zhang	-8	0	12.9	128.7	-47	This study	SO-CMD-NORTH
BD1-3	BD1	0				Yiming Zhang	-31.3	0	12.9	128.7	-49	This study	SO-CMD-NORTH
BD1-4	BD1	0				Yiming Zhang	-47.7	0	12.9	128.7	-52	This study	SO-CMD-NORTH
BD1-5	BD1	0				Yiming Zhang	-44.8	0	12.9	128.7	-55	This study	SO-CMD-NORTH
BD1-6	BD1	0				Yiming Zhang	-89.8	0	12.9	128.7	-78	This study	SO-CMD-NORTH
BD1-7	BD1	0				Yiming Zhang	263.2	0	12.9	128.7	-75	This study	SO-CMD-NORTH
BD1-8	BD1	0				Yiming Zhang	13.2	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD1-9	BD1	0				Yiming Zhang	-10.8	0	12.9	128.7	-16	This study	SO-CMD-NORTH
BD1-10	BD1	0				Yiming Zhang	191.2	0	12.9	128.7	-55	This study	SO-CMD-NORTH
BD1-11	BD1	0				Yiming Zhang	197.2	0	12.9	128.7	-52	This study	SO-CMD-NORTH
BD1-12	BD1	0				Yiming Zhang	224.2	0	12.9	128.7	-56	This study	SO-CMD-NORTH
BD1-13	BD1	0				Yiming Zhang	228.2	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD1-14	BD1	0				Yiming Zhang	228.2	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD1-15	BD1	0				Yiming Zhang	238.2	0	12.9	128.7	-58	This study	SO-CMD-NORTH
BD2-1	BD2	0				Yiming Zhang	-40.3	0	13.1	145.6	-62	This study	SO-CMD-NORTH
BD2-2	BD2	0				Yiming Zhang	-4.3	0	13.1	145.6	-71	This study	SO-CMD-NORTH
BD2-3	BD2	0				Yiming Zhang	-0.3	0	13.1	145.6	-81	This study	SO-CMD-NORTH
BD2-4	BD2	0				Yiming Zhang	-25.3	0	13.1	145.6	-70	This study	SO-CMD-NORTH
BD2-5	BD2	0				Yiming Zhang	-23.3	0	13.1	145.6	-70	This study	SO-CMD-NORTH
BD2-6	BD2	0				Yiming Zhang	-17.3	0	13.1	145.6	-70	This study	SO-CMD-NORTH
BD2-7	BD2	0				Yiming Zhang	-14.3	0	13.1	145.6	-71	This study	SO-CMD-NORTH
BD2-8	BD2	0				Yiming Zhang	-15.3	0	13.1	145.6	-71	This study	SO-CMD-NORTH
BD3-1	BD3	0				Yiming Zhang	-36.2	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD3-2	BD3	0				Yiming Zhang	-38	0	12.9	128.7	-62	This study	SO-CMD-NORTH
BD3-3	BD3	0				Yiming Zhang	-42.4	0	12.9	128.7	-76	This study	SO-CMD-NORTH
BD3-4	BD3	0				Yiming Zhang	-42	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD3-5	BD3	0				Yiming Zhang	-39.2	0	12.9	128.7	-61	This study	SO-CMD-NORTH
BD3-6	BD3	0				Yiming Zhang	-48.5	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD3-7	BD3	0				Yiming Zhang	-60.7	0	12.9	128.7	-63	This study	SO-CMD-NORTH
BD3-8	BD3	0				Yiming Zhang	-67.3	0	12.9	128.7	-54	This study	SO-CMD-NORTH
BD4-1	BD4	0				Yiming Zhang	-21.9	0	12.9	128.7	-39	This study	SO-CMD-NORTH
BD4-2	BD4	0				Yiming Zhang	-5.9	0	12.9	128.7	-44	This study	SO-CMD-NORTH
BD4-3	BD4	0				Yiming Zhang	-23.9	0	12.9	128.7	-41	This study	SO-CMD-NORTH
BD4-4	BD4	0				Yiming Zhang	-23.9	0	12.9	128.7	-52	This study	SO-CMD-NORTH
BD4-5	BD4	0				Yiming Zhang	-41.7	0	12.9	128.7	-67	This study	SO-CMD-NORTH
BD4-6	BD4	0				Yiming Zhang	-39.1	0	12.9	128.7	-86	This study	SO-CMD-NORTH
BD4-7	BD4	0				Yiming Zhang	-36.9	0	12.9	128.7	-80	This study	SO-CMD-NORTH
BD4-8	BD4	0				Yiming Zhang	-34.3	0	12.9	128.7	-74	This study	SO-CMD-NORTH
BD5-1	BD5	0				Yiming Zhang	-57.5	0	12.9	128.7	-63	This study	SO-CMD-NORTH
BD5-2	BD5	0				Yiming Zhang	-51.6	0	12.9	128.7	-51	This study	SO-CMD-NORTH
BD5-3	BD5	0				Yiming Zhang	-65.6	0	12.9	128.7	-57	This study	SO-CMD-NORTH
BD5-4	BD5	0				Yiming Zhang	-66.1	0	12.9	128.7	-59	This study	SO-CMD-NORTH
BD5-5	BD5	0				Yiming Zhang	-74.7	0	12.9	128.7	-84	This study	SO-CMD-NORTH
BD5-6	BD5	0				Yiming Zhang	-69.8	0	12.9	128.7	-59	This study	SO-CMD-NORTH
BD5-7	BD5	0				Yiming Zhang	-67.3	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD5-8	BD5	0				Yiming Zhang	-86.5	0	12.9	128.7	-76	This study	SO-CMD-NORTH
BD6-1	BD6	0				Yiming Zhang	-46.9	0	12.9	128.7	-82	This study	SO-CMD-NORTH
BD6-2	BD6	0				Yiming Zhang	-42.9	0	12.9	128.7	-87	This study	SO-CMD-NORTH
BD6-3	BD6	0				Yiming Zhang	-47.9	0	12.9	128.7	-91	This study	SO-CMD-NORTH
BD6-4	BD6	0				Yiming Zhang	-44.9	0	12.9	128.7	-87	This study	SO-CMD-NORTH
BD6-5	BD6	0				Yiming Zhang	-35.9	0	12.9	128.7	-68	This study	SO-CMD-NORTH
BD6-6	BD6	0				Yiming Zhang	-43.9	0	12.9	128.7	-62	This study	SO-CMD-NORTH
BD6-7	BD6	0				Yiming Zhang	264.1	0	12.9	128.7	-50	This study	SO-CMD-NORTH
BD6-8	BD6	0				Yiming Zhang	255.1	0	12.9	128.7	-46	This study	SO-CMD-NORTH
BD6-9	BD6	0				Yiming Zhang	255.1	0	12.9	128.7	-43	This study	SO-CMD-NORTH
BD7-1	BD7	0				Yiming Zhang	-60.9	0	12.9	128.7	-87	This study	SO-CMD-NORTH
BD7-2	BD7	0				Yiming Zhang	-58.9	0	12.9	128.7	-89	This study	SO-CMD-NORTH
BD7-3	BD7	0				Yiming Zhang	-68.9	0	12.9	128.7	-88	This study	SO-CMD-NORTH
BD7-4	BD7	0				Yiming Zhang	-65.9	0	12.9	128.7	-90	This study	SO-CMD-NORTH
BD7-5	BD7	0				Yiming Zhang	-64.9	0	12.9	128.7	-90	This study	SO-CMD-NORTH
BD7-6	BD7	0				Yiming Zhang	-64.9	0	12.9	128.7	-90	This study	SO-CMD-NORTH
BD7-7	BD7	0				Yiming Zhang	-71.2	0	12.9	128.7	-67	This study	SO-CMD-NORTH
BD8-1	BD8	0				Yiming Zhang	-30.4	0	12.9	128.7	-56	This study	SO-CMD-NORTH
BD8-2	BD8	0				Yiming Zhang	-32.9	0	12.9	128.7	-61	This study	SO-CMD-NORTH
BD8-3	BD8	0				Yiming Zhang	-50.3	0	12.9	128.7	-63	This study	SO-CMD-NORTH
BD8-4	BD8	0				Yiming Zhang	-41.1	0	12.9	128.7	-19	This study	SO-CMD-NORTH
BD8-5	BD8	0				Yiming Zhang	-44.4	0	12.9	128.7	-38	This study	SO-CMD-NORTH
BD8-6	BD8	0				Yiming Zhang	-56.1	0	12.9	128.7	-66	This study	SO-CMD-NORTH
BD8-7	BD8	0				Yiming Zhang	-48.8	0	12.9	128.7	-58	This study	SO-CMD-NORTH
BD8-8	BD8	0				Yiming Zhang	-52.8	0	12.9	128.7	-55	This study	SO-CMD-NORTH
BD8-9	BD8	0				Yiming Zhang	-52.7	0	12.9	128.7	-48	This study	SO-CMD-NORTH
BD8-10	BD8	0				Yiming Zhang	-52	0	12.9	128.7	-33	This study	SO-CMD-NORTH
BD9-1	BD9	0				Yiming Zhang	13.7	0	12.9	128.7	-46	This study	SO-CMD-NORTH
BD9-2	BD9	0				Yiming Zhang	20.6	0	12.9	128.7	-41	This study	SO-CMD-NORTH
BD9-3	BD9	0				Yiming Zhang	5.6	0	12.9	128.7	-37	This study	SO-CMD-NORTH
BD9-4	BD9	0				Yiming Zhang	-8.5	0	12.9	128.7	-46	This study	SO-CMD-NORTH
BD9-5	BD9	0				Yiming Zhang	-55.9	0	12.9	128.7	-72	This study	SO-CMD-NORTH
BD9-6	BD9	0				Yiming Zhang	-69.5	0	12.9	128.7	-72	This study	SO-CMD-NORTH
BD9-7	BD9	0				Yiming Zhang	-75.2	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD9-8	BD9	0				Yiming Zhang	-78.2	0	12.9	128.7	-51	This study	SO-CMD-NORTH
BD10-1	BD10	0				Yiming Zhang	4.2	0	12.9	128.7	-37	This study	SO-CMD-NORTH
BD10-2	BD10	0				Yiming Zhang	10.2	0	12.9	128.7	-46	This study	SO-CMD-NORTH
BD10-3	BD10	0				Yiming Zhang	27	0	12.9	128.7	-52	This study	SO-CMD-NORTH
BD10-4	BD10	0				Yiming Zhang	2.2	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD10-5	BD10	0				Yiming Zhang	-37.2	0	12.9	128.7	-46	This study	SO-CMD-NORTH
BD10-6	BD10	0				Yiming Zhang	-59.6	0	12.9	128.7	-12	This study	SO-CMD-NORTH
BD10-7	BD10	0				Yiming Zhang	-3.9	0	12.9	128.7	-79	This study	SO-CMD-NORTH
BD10-8	BD10	0				Yiming Zhang	0.3	0	12.9	128.7	-80	This study	SO-CMD-NORTH
BD10-9	BD10	0				Yiming Zhang	18.2	0	12.9	128.7	-70	This study	SO-CMD-NORTH
BD10-10	BD10	0				Yiming Zhang	27.2	0	12.9	128.7	-72	This study	SO-CMD-NORTH
BD11-1	BD11	0				Yiming Zhang	-49.7	0	12.9	128.7	-84	This study	SO-CMD-NORTH
BD11-2	BD11	0				Yiming Zhang	-49.7	0	12.9	128.7	-74	This study	SO-CMD-NORTH
BD11-3	BD11	0				Yiming Zhang	-10.7	0	12.9	128.7	-78	This study	SO-CMD-NORTH
BD11-4	BD11	0				Yiming Zhang	-10.7	0	12.9	128.7	-72	This study	SO-CMD-NORTH
BD11-5	BD11	0				Yiming Zhang	-64.7	0	12.9	128.7	-75	This study	SO-CMD-NORTH
BD11-6	BD11	0				Yiming Zhang	-64.7	0	12.9	128.7	-78	This study	SO-CMD-NORTH
BD11-7	BD11	0				Yiming Zhang	-63.7	0	12.9	128.7	-72	This study	SO-CMD-NORTH
BD11-8	BD11	0				Yiming Zhang	-67.7	0	12.9	128.7	-66	This study	SO-CMD-NORTH
BD12-1	BD12	0				Yiming Zhang	154.4	0	12.9	128.7	-25	This study	SO-CMD-NORTH
BD12-2	BD12	0				Yiming Zhang	150.4	0	12.9	128.7	-29	This study	SO-CMD-NORTH
BD12-3	BD12	0				Yiming Zhang	144.4	0	12.9	128.7	-24	This study	SO-CMD-NORTH
BD12-4	BD12	0				Yiming Zhang	135.4	0	12.9	128.7	-24	This study	SO-CMD-NORTH
BD12-5	BD12	0				Yiming Zhang	122.4	0	12.9	128.7	-26	This study	SO-CMD-NORTH
BD12-6	BD12	0				Yiming Zhang	63.4	0	12.9	128.7	-19	This study	SO-CMD-NORTH
BD12-7	BD12	0				Yiming Zhang	127.6	0	12.9	128.7	-81	This study	SO-CMD-NORTH
BD12-8	BD12	0				Yiming Zhang	137.4	0	12.9	128.7	-66	This study	SO-CMD-NORTH
BD13-1	BD13	0				Yiming Zhang	-80.2	0	12.9	128.7	-83	This study	SO-CMD-NORTH
BD13-2	BD13	0				Yiming Zhang	-82.1	0	12.9	128.7	-78	This study	SO-CMD-NORTH
BD13-3	BD13	0				Yiming Zhang	-80.5	0	12.9	128.7	-81	This study	SO-CMD-NORTH
BD13-4	BD13	0				Yiming Zhang	-79.7	0	12.9	128.7	-90	This study	SO-CMD-NORTH
BD13-5	BD13	0				Yiming Zhang	-84.5	0	12.9	128.7	-92	This study	SO-CMD-NORTH
BD13-6	BD13	0				Yiming Zhang	-76.3	0	12.9	128.7	-82	This study	SO-CMD-NORTH
