tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
AX11-1	AX11	0					  -84.3	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
AX11-2	AX11	0					  -64.3	    0.0	    0.0	   90.0	  -86.0	This study	SO-CMD-NORTH
AX11-4	AX11	0					  -68.5	    0.0	    0.0	   90.0	  -89.0	This study	SO-CMD-NORTH
AX11-5	AX11	0					  -70.5	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
AX11-6	AX11	0					  -73.6	    0.0	    0.0	   90.0	  -83.0	This study	SO-CMD-NORTH
AX11-7	AX11	0					  -73.2	    0.0	    0.0	   90.0	  -80.0	This study	SO-CMD-NORTH
AX11-8	AX11	0					  -68.2	    0.0	    0.0	   90.0	  -86.0	This study	SO-CMD-NORTH
AX11-9	AX11	0					  -78.8	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
AX12-1	AX12	0					  -28.9	    0.0	    0.0	   90.0	  -88.0	This study	SO-CMD-NORTH
AX12-2	AX12	0					  -37.9	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
AX12-4	AX12	0					  -43.9	    0.0	    0.0	   90.0	  -96.0	This study	SO-CMD-NORTH
AX12-5	AX12	0					  -43.9	    0.0	    0.0	   90.0	  -94.0	This study	SO-CMD-NORTH
AX12-6	AX12	0					  -53.9	    0.0	    0.0	   90.0	  -66.0	This study	SO-CMD-NORTH
AX12-7	AX12	0					  -28.9	    0.0	    0.0	   90.0	  -92.0	This study	SO-CMD-NORTH
AX13-1	AX13	0					  146.0	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
AX13-2	AX13	0					  153.0	    0.0	    0.0	   90.0	  -91.0	This study	SO-CMD-NORTH
AX13-3	AX13	0					  143.0	    0.0	    0.0	   90.0	  -80.0	This study	SO-CMD-NORTH
AX13-4	AX13	0					  151.0	    0.0	    0.0	   90.0	  -98.0	This study	SO-CMD-NORTH
AX13-5	AX13	0					  146.0	    0.0	    0.0	   90.0	  -82.0	This study	SO-CMD-NORTH
AX13-6	AX13	0					  151.0	    0.0	    0.0	   90.0	  -92.0	This study	SO-CMD-NORTH
AX13-7	AX13	0					  153.0	    0.0	    0.0	   90.0	  -98.0	This study	SO-CMD-NORTH
AX13-8	AX13	0					  124.0	    0.0	    0.0	   90.0	  -62.0	This study	SO-CMD-NORTH
AX13-9	AX13	0					  133.0	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
AX14-1	AX14	0					  -34.3	    0.0	    0.0	   90.0	  -85.0	This study	SO-CMD-NORTH
AX14-2	AX14	0					  -39.5	    0.0	    0.0	   90.0	 -103.0	This study	SO-CMD-NORTH
AX14-3	AX14	0					  -29.8	    0.0	    0.0	   90.0	  -76.0	This study	SO-CMD-NORTH
AX14-4	AX14	0					  -28.8	    0.0	    0.0	   90.0	  -84.0	This study	SO-CMD-NORTH
AX14-5	AX14	0					   11.0	    0.0	    0.0	   90.0	 -104.0	This study	SO-CMD-NORTH
AX14-6	AX14	0					   14.0	    0.0	    0.0	   90.0	 -105.0	This study	SO-CMD-NORTH
AX14-7	AX14	0					   12.8	    0.0	    0.0	   90.0	 -105.0	This study	SO-CMD-NORTH
AX14-8	AX14	0					   10.1	    0.0	    0.0	   90.0	 -124.0	This study	SO-CMD-NORTH
AX15-1	AX15	0					  -56.0	    0.0	    0.0	   90.0	  -85.0	This study	SO-CMD-NORTH
AX15-2	AX15	0					  -56.1	    0.0	    0.0	   90.0	  -86.0	This study	SO-CMD-NORTH
AX15-3	AX15	0					  -58.6	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
AX15-4	AX15	0					  -55.7	    0.0	    0.0	   90.0	  -73.0	This study	SO-CMD-NORTH
AX15-5	AX15	0					  -71.4	    0.0	    0.0	   90.0	  -92.0	This study	SO-CMD-NORTH
AX15-6	AX15	0					  -55.5	    0.0	    0.0	   90.0	  -84.0	This study	SO-CMD-NORTH
AX15-7	AX15	0					  -54.7	    0.0	    0.0	   90.0	  -88.0	This study	SO-CMD-NORTH
AX15-8	AX15	0					  -53.8	    0.0	    0.0	   90.0	  -85.0	This study	SO-CMD-NORTH
AX16-1	AX16	0					  -34.4	    0.0	    0.0	   90.0	  -67.0	This study	SO-CMD-NORTH
AX16-2	AX16	0					  -42.6	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
AX16-3	AX16	0					  -27.9	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
AX16-4	AX16	0					  -28.9	    0.0	    0.0	   90.0	  -63.0	This study	SO-CMD-NORTH
AX16-5	AX16	0					  -18.9	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
AX16-6	AX16	0					  -32.9	    0.0	    0.0	   90.0	  -51.0	This study	SO-CMD-NORTH
AX16-7	AX16	0					  -23.9	    0.0	    0.0	   90.0	  -51.0	This study	SO-CMD-NORTH
AX16-8	AX16	0					  -28.9	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
AX17-1	AX17	0					  -76.4	    0.0	    0.0	   90.0	  -59.0	This study	SO-CMD-NORTH
AX17-2	AX17	0					  -66.9	    0.0	    0.0	   90.0	  -54.0	This study	SO-CMD-NORTH
AX17-3	AX17	0					  -67.1	    0.0	    0.0	   90.0	  -58.0	This study	SO-CMD-NORTH
AX17-4	AX17	0					  -24.8	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
AX17-5	AX17	0					  -22.3	    0.0	    0.0	   90.0	  -71.0	This study	SO-CMD-NORTH
AX17-6	AX17	0					  -34.5	    0.0	    0.0	   90.0	  -65.0	This study	SO-CMD-NORTH
AX17-7	AX17	0					  -32.0	    0.0	    0.0	   90.0	  -65.0	This study	SO-CMD-NORTH
AX17-8	AX17	0					  -27.5	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
AX18-1	AX18	0					  -79.9	    0.0	    0.0	   90.0	  -71.0	This study	SO-CMD-NORTH
AX18-2	AX18	0					  -83.9	    0.0	    0.0	   90.0	  -63.0	This study	SO-CMD-NORTH
AX18-3	AX18	0					  -79.9	    0.0	    0.0	   90.0	  -59.0	This study	SO-CMD-NORTH
AX18-4	AX18	0					  -68.9	    0.0	    0.0	   90.0	  -34.0	This study	SO-CMD-NORTH
AX18-5	AX18	0					  -90.9	    0.0	    0.0	   90.0	  -29.0	This study	SO-CMD-NORTH
AX18-6	AX18	0					  -54.9	    0.0	    0.0	   90.0	  -30.0	This study	SO-CMD-NORTH
AX18-7	AX18	0					  -77.9	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
AX18-8	AX18	0					  -89.9	    0.0	    0.0	   90.0	  -51.0	This study	SO-CMD-NORTH
AX18-9	AX18	0					  -84.9	    0.0	    0.0	   90.0	  -71.0	This study	SO-CMD-NORTH
AX19-1	AX19	0					  -60.9	    0.0	    0.0	   90.0	  -56.0	This study	SO-CMD-NORTH
AX19-2	AX19	0					  -58.9	    0.0	    0.0	   90.0	  -49.0	This study	SO-CMD-NORTH
AX19-3	AX19	0					  -59.9	    0.0	    0.0	   90.0	  -48.0	This study	SO-CMD-NORTH
AX19-4	AX19	0					  -58.9	    0.0	    0.0	   90.0	  -47.0	This study	SO-CMD-NORTH
AX19-5	AX19	0					  -61.9	    0.0	    0.0	   90.0	  -42.0	This study	SO-CMD-NORTH
AX19-6	AX19	0					  -61.9	    0.0	    0.0	   90.0	  -45.0	This study	SO-CMD-NORTH
AX19-7	AX19	0					  -61.9	    0.0	    0.0	   90.0	  -42.0	This study	SO-CMD-NORTH
AX19-8	AX19	0					  -64.9	    0.0	    0.0	   90.0	  -43.0	This study	SO-CMD-NORTH
AX20-1	AX20	0					  -24.9	    0.0	    0.0	   90.0	  -84.0	This study	SO-CMD-NORTH
AX20-2	AX20	0					  -19.9	    0.0	    0.0	   90.0	  -89.0	This study	SO-CMD-NORTH
AX20-3	AX20	0					  -18.9	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
AX20-4	AX20	0					  -22.3	    0.0	    0.0	   90.0	  -91.0	This study	SO-CMD-NORTH
AX20-5	AX20	0					  -11.5	    0.0	    0.0	   90.0	  -80.0	This study	SO-CMD-NORTH
AX21-1	AX21	0					  263.1	    0.0	    0.0	   90.0	  -52.0	This study	SO-CMD-NORTH
AX21-2	AX21	0					  264.1	    0.0	    0.0	   90.0	  -56.0	This study	SO-CMD-NORTH
AX21-3	AX21	0					  260.1	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
AX21-4	AX21	0					  250.1	    0.0	    0.0	   90.0	  -65.0	This study	SO-CMD-NORTH
AX21-5	AX21	0					  255.1	    0.0	    0.0	   90.0	  -57.0	This study	SO-CMD-NORTH
AX21-6	AX21	0					  257.1	    0.0	    0.0	   90.0	  -44.0	This study	SO-CMD-NORTH
AX21-7	AX21	0					  248.1	    0.0	    0.0	   90.0	  -50.0	This study	SO-CMD-NORTH
AX21-8	AX21	0					  252.1	    0.0	    0.0	   90.0	  -61.0	This study	SO-CMD-NORTH
AX22-1	AX22	0					   11.2	    0.0	    0.0	   90.0	  -49.0	This study	SO-CMD-NORTH
AX22-2	AX22	0					  -35.7	    0.0	    0.0	   90.0	  -13.0	This study	SO-CMD-NORTH
AX22-3	AX22	0					   55.2	    0.0	    0.0	   90.0	   -7.0	This study	SO-CMD-NORTH
AX22-4	AX22	0					   42.2	    0.0	    0.0	   90.0	  -13.0	This study	SO-CMD-NORTH
AX22-5	AX22	0					  -18.8	    0.0	    0.0	   90.0	  -40.0	This study	SO-CMD-NORTH
AX22-6	AX22	0					   17.2	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
AX22-7	AX22	0					  -70.8	    0.0	    0.0	   90.0	   -5.0	This study	SO-CMD-NORTH
AX22-8	AX22	0					  -36.8	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
AX22-9	AX22	0					   -3.8	    0.0	    0.0	   90.0	  -47.0	This study	SO-CMD-NORTH
AX22-10	AX22	0					   -6.8	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
